snaqV,ntaxa,nhybrids,runtime,threads
v1.1,25,1,292.203425339,3
v1.1,25,2,444.499315169,3
v1.1,25,3,153.336075178,3
v1.1,4,1,0.00216458,3
v1.1,5,1,0.003242382,3
v1.1,6,1,0.035370276,3
v1.1,6,2,0.0228119,3
v1.1,7,1,0.080274009,3
v1.1,7,2,0.094189384,3
v1.1,8,1,0.209075317,3
v1.1,8,2,0.422124761,3
v1.1,9,1,0.775428841,3
v1.1,9,2,1.222965902,3
v1.1,9,3,1.081589751,3
v1.1,10,1,0.455973016,3
v1.1,10,2,1.480540513,3
v1.1,10,3,1.571484819,3
v1.1,11,1,1.107985095,3
v1.1,11,2,2.024322295,3
v1.1,11,3,4.859611573,3
v1.1,12,1,2.183483281,3
v1.1,12,2,5.402424982,3
v1.1,12,3,2.459720445,3
v1.1,13,1,10.993947295,3
v1.1,13,2,1.27063182,3
v1.1,13,3,6.604446223,3
v1.1,14,1,7.442990129,3
v1.1,14,2,8.580066914,3
v1.1,14,3,4.326155013,3
v1.1,15,1,14.702505028,3
v1.1,15,2,22.672080848,3
v1.1,15,3,8.011812228,3
v1.1,16,1,13.508111835,3
v1.1,16,2,10.653245613,3
v1.1,16,3,21.084628987,3
v1.1,17,1,21.29181224,3
v1.1,17,2,21.901494924,3
v1.1,17,3,3.901746695,3
v1.1,18,1,65.406892425,3
v1.1,18,2,33.059292385,3
v1.1,18,3,19.2610976,3
v1.1,19,1,34.080574391,3
v1.1,19,2,63.362845664,3
v1.1,19,3,142.567158375,3
v1.1,20,1,72.358587615,3
v1.1,20,2,19.999609502,3
v1.1,20,3,109.473782025,3
v1.1,21,1,27.554672869,3
v1.1,21,2,224.84954552,3
v1.1,21,3,221.361029463,3
v1.1,22,1,8.618394288,3
v1.1,22,2,83.298099018,3
v1.1,22,3,199.353255742,3
v1.1,23,1,8.087107215,3
v1.1,23,2,331.216908796,3
v1.1,23,3,97.406988436,3
v1.1,24,1,198.388641541,3
v1.1,24,2,111.635681375,3
v1.1,24,3,16.042337004,3
v1.1,25,1,184.205109946,3
v1.1,25,2,457.889589658,3
v1.1,25,3,21.975039111,3
v1.1,4,1,0.001658557,3
v1.1,5,1,0.005081818,3
v1.1,6,1,0.056896181,3
v1.1,6,2,0.022100931,3
v1.1,7,1,0.06609557,3
v1.1,7,2,0.019948468,3
v1.1,8,1,0.064917513,3
v1.1,8,2,0.50410222,3
v1.1,9,1,0.620933752,3
v1.1,9,2,1.21924944,3
v1.1,9,3,0.465094611,3
v1.1,10,1,1.872606649,3
v1.1,10,2,1.6677266,3
v1.1,10,3,2.988379373,3
v1.1,11,1,0.558150767,3
v1.1,11,2,2.464209118,3
v1.1,11,3,4.476524153,3
v1.1,12,1,3.35599238,3
v1.1,12,2,4.361413686,3
v1.1,12,3,17.137344899,3
v1.1,13,1,2.079982427,3
v1.1,13,2,5.527598494,3
v1.1,13,3,9.240167033,3
v1.1,14,1,7.289395617,3
v1.1,14,2,2.905833256,3
v1.1,14,3,20.030041024,3
v1.1,15,1,28.145455042,3
v1.1,15,2,13.961068933,3
v1.1,15,3,5.325592294,3
v1.1,16,1,5.644799805,3
v1.1,16,2,29.880174988,3
v1.1,16,3,31.390872465,3
v1.1,17,1,28.465469563,3
v1.1,17,2,35.713048186,3
v1.1,17,3,30.890988326,3
v1.1,18,1,12.840145764,3
v1.1,18,2,21.456208846,3
v1.1,18,3,97.559316871,3
v1.1,19,1,31.704247661,3
v1.1,19,2,32.434662988,3
v1.1,19,3,60.157839297,3
v1.1,20,1,143.42733762,3
v1.1,20,2,25.963649989,3
v1.1,20,3,24.395426906,3
v1.1,21,1,223.37473752,3
v1.1,21,2,113.787126565,3
v1.1,21,3,167.842161413,3
v1.1,22,1,322.485275361,3
v1.1,22,2,39.720106334,3
v1.1,22,3,45.549811721,3
v1.1,23,1,98.018457365,3
v1.1,23,2,289.911324045,3
v1.1,23,3,245.767407909,3
v1.1,24,1,67.167279482,3
v1.1,24,2,385.175956922,3
v1.1,24,3,550.354579727,3
v1.1,25,1,188.67963991,3
v1.1,25,2,494.800917939,3
v1.1,25,3,119.905306165,3
v1.1,4,1,0.001976581,3
v1.1,5,1,0.006717187,3
v1.1,6,1,0.020625039,3
v1.1,6,2,0.019502697,3
v1.1,7,1,0.133963542,3
v1.1,7,2,0.038489065,3
v1.1,8,1,0.388099366,3
v1.1,8,2,0.273626169,3
v1.1,9,1,0.809461441,3
v1.1,9,2,0.852622491,3
v1.1,9,3,0.654697136,3
v1.1,10,1,0.598062534,3
v1.1,10,2,0.429538775,3
v1.1,10,3,1.554639846,3
v1.1,11,1,3.420556798,3
v1.1,11,2,1.676428829,3
v1.1,11,3,2.228459262,3
v1.1,12,1,6.736647235,3
v1.1,12,2,0.450889746,3
v1.1,12,3,5.362057721,3
v1.1,13,1,7.607761479,3
v1.1,13,2,9.358983932,3
v1.1,13,3,5.908091547,3
v1.1,14,1,6.659854674,3
v1.1,14,2,11.332010556,3
v1.1,14,3,28.111902051,3
v1.1,15,1,8.059560077,3
v1.1,15,2,28.664505677,3
v1.1,15,3,10.98503564,3
v1.1,16,1,9.8199842,3
v1.1,16,2,21.748278363,3
v1.1,16,3,9.179887726,3
v1.1,17,1,38.568076017,3
v1.1,17,2,56.057575649,3
v1.1,17,3,34.272829794,3
v1.1,18,1,13.886865562,3
v1.1,18,2,23.151771673,3
v1.1,18,3,18.741075649,3
v1.1,19,1,20.378347622,3
v1.1,19,2,113.301505507,3
v1.1,19,3,178.770814606,3
v1.1,20,1,82.523440194,3
v1.1,20,2,35.069726568,3
v1.1,20,3,143.870516338,3
v1.1,21,1,141.248491477,3
v1.1,21,2,139.528238121,3
v1.1,21,3,99.836341678,3
v1.1,22,1,57.213066109,3
v1.1,22,2,148.124409736,3
v1.1,22,3,9.778196305,3
v1.1,23,1,217.418855475,3
v1.1,23,2,105.957908623,3
v1.1,23,3,193.018430699,3
v1.1,24,1,180.66927254,3
v1.1,24,2,55.456279389,3
v1.1,24,3,71.458507028,3
v1.1,25,1,300.114575078,3
v1.1,25,2,11.496601363,3
v1.1,25,3,323.455237417,3
v1.1,4,1,0.001443632,3
v1.1,5,1,0.00275577,3
v1.1,6,1,0.093389626,3
v1.1,6,2,0.021493389,3
v1.1,7,1,0.050124208,3
v1.1,7,2,0.103724616,3
v1.1,8,1,0.108181019,3
v1.1,8,2,0.373259794,3
v1.1,9,1,0.359518619,3
v1.1,9,2,0.923980777,3
v1.1,10,1,1.228737273,3
v1.1,10,2,3.099827108,3
v1.1,10,3,2.105976925,3
v1.1,11,1,2.687362031,3
v1.1,11,2,3.537922945,3
v1.1,11,3,2.11522953,3
v1.1,12,1,3.995587162,3
v1.1,12,2,5.429993898,3
v1.1,12,3,0.604510505,3
v1.1,13,1,2.932077411,3
v1.1,13,2,0.543254605,3
v1.1,13,3,11.045223416,3
v1.1,14,1,2.41488231,3
v1.1,14,2,13.728662041,3
v1.1,14,3,7.387540819,3
v1.1,15,1,3.511512701,3
v1.1,15,2,14.375715841,3
v1.1,15,3,26.139578332,3
v1.1,16,1,14.695269684,3
v1.1,16,2,26.617704867,3
v1.1,16,3,14.062288627,3
v1.1,17,1,63.511991599,3
v1.1,17,2,50.556376439,3
v1.1,17,3,56.359897091,3
v1.1,18,1,31.394566431,3
v1.1,18,2,64.83975899,3
v1.1,18,3,13.364361108,3
v1.1,19,1,13.132141651,3
v1.1,19,2,143.158801431,3
v1.1,19,3,68.40154756,3
v1.1,20,1,60.398056952,3
v1.1,20,2,112.051528262,3
v1.1,20,3,11.359331273,3
v1.1,21,1,139.001210745,3
v1.1,21,2,163.208981552,3
v1.1,21,3,186.637361147,3
v1.1,22,1,11.629377739,3
v1.1,22,2,256.397042745,3
v1.1,22,3,184.009412648,3
v1.1,23,1,239.544159286,3
v1.1,23,2,196.440649221,3
v1.1,23,3,98.422143732,3
v1.1,24,1,243.890044351,3
v1.1,24,2,148.405776953,3
v1.1,24,3,153.263418897,3
v1.1,25,1,13.622222539,3
v1.1,25,2,571.714683301,3
v1.1,25,3,348.668551798,3
v1.1,4,1,0.001819954,3
v1.1,5,1,0.00374107,3
v1.1,6,1,0.034752638,3
v1.1,6,2,0.044400897,3
v1.1,7,1,0.156732091,3
v1.1,7,2,0.044447962,3
v1.1,8,1,0.170249449,3
v1.1,8,2,0.418368339,3
v1.1,9,1,0.512504309,3
v1.1,9,2,0.857514707,3
v1.1,9,3,0.853027474,3
v1.1,10,1,1.818947033,3
v1.1,10,2,1.110757801,3
v1.1,10,3,1.343581693,3
v1.1,11,1,0.227874292,3
v1.1,11,2,1.512809496,3
v1.1,11,3,6.088978402,3
v1.1,12,1,3.035460865,3
v1.1,12,2,4.494659622,3
v1.1,12,3,7.43743777,3
v1.1,13,1,4.772519313,3
v1.1,13,2,3.287493663,3
v1.1,13,3,11.043391272,3
v1.1,14,1,12.030446078,3
v1.1,14,2,11.091160046,3
v1.1,14,3,32.834891463,3
v1.1,15,1,6.094371025,3
v1.1,15,2,24.914247663,3
v1.1,15,3,21.575317627,3
v1.1,16,1,25.668470866,3
v1.1,16,2,22.032740604,3
v1.1,16,3,42.258480932,3
v1.1,17,1,8.117575551,3
v1.1,17,2,34.84436027,3
v1.1,17,3,4.158609679,3
v1.1,18,1,58.590683894,3
v1.1,18,2,110.722525241,3
v1.1,18,3,45.6494739,3
v1.1,19,1,62.293081168,3
v1.1,19,2,41.764268409,3
v1.1,19,3,15.162664898,3
v1.1,20,1,58.995812207,3
v1.1,20,2,44.416616862,3
v1.1,20,3,48.290818098,3
v1.1,21,1,124.227565764,3
v1.1,21,2,83.159580251,3
v1.1,21,3,109.823650156,3
v1.1,22,1,36.641513856,3
v1.1,22,2,276.686833172,3
v1.1,22,3,179.922337025,3
v1.1,23,1,228.469270981,3
v1.1,23,2,99.687596702,3
v1.1,23,3,130.667071763,3
v1.1,24,1,227.439458605,3
v1.1,24,2,136.337477283,3
v1.1,24,3,267.244792092,3
v1.1,25,1,243.462355155,3
v1.1,25,2,337.323526387,3
v1.1,25,3,471.710027005,3
v1.1,4,1,0.001434869,3
v1.1,5,1,0.00515131,3
v1.1,6,1,0.024443491,3
v1.1,7,1,0.132110732,3
v1.1,7,2,0.062723168,3
v1.1,8,1,0.253994722,3
v1.1,8,2,0.363377169,3
v1.1,9,1,0.433716497,3
v1.1,9,2,0.261704392,3
v1.1,9,3,0.468854773,3
v1.1,10,1,1.78037391,3
v1.1,10,2,2.547819691,3
v1.1,10,3,1.250507467,3
v1.1,11,1,1.220038116,3
v1.1,11,2,2.003757371,3
v1.1,11,3,2.630734923,3
v1.1,12,1,1.857251161,3
v1.1,12,2,2.941513695,3
v1.1,12,3,11.404703819,3
v1.1,13,1,4.088612208,3
v1.1,13,2,5.073326562,3
v1.1,13,3,7.075390642,3
v1.1,14,1,7.944446752,3
v1.1,14,2,25.8619588,3
v1.1,14,3,19.540882631,3
v1.1,15,1,12.71131414,3
v1.1,15,2,15.888507618,3
v1.1,15,3,1.437603409,3
v1.1,16,1,14.646170829,3
v1.1,16,2,18.262391738,3
v1.1,16,3,5.738634256,3
v1.1,17,1,27.657514624,3
v1.1,17,2,51.075698504,3
v1.1,17,3,12.375085064,3
v1.1,18,1,50.484531134,3
v1.1,18,2,94.122449582,3
v1.1,18,3,47.766683271,3
v1.1,19,1,32.307631463,3
v1.1,19,2,44.069047006,3
v1.1,19,3,89.283911547,3
v1.1,20,1,127.522559071,3
v1.1,20,2,127.992397684,3
v1.1,20,3,74.169848401,3
v1.1,21,1,7.343489439,3
v1.1,21,2,198.279321083,3
v1.1,21,3,118.952547053,3
v1.1,22,1,187.83505008,3
v1.1,22,2,360.045519845,3
v1.1,22,3,332.040869396,3
v1.1,23,1,185.393286787,3
v1.1,23,2,190.199254906,3
v1.1,23,3,405.660120224,3
v1.1,24,1,458.453764402,3
v1.1,24,2,162.772977539,3
v1.1,24,3,182.022747042,3
v1.1,25,1,67.239809748,3
v1.1,25,2,18.871968821,3
v1.1,25,3,391.010148058,3
v1.1,4,1,0.002085444,3
v1.1,5,1,0.01168181,3
v1.1,6,1,0.020156162,3
v1.1,6,2,0.030780689,3
v1.1,7,1,0.092170652,3
v1.1,7,2,0.072993317,3
v1.1,8,1,0.453911762,3
v1.1,8,2,0.633396333,3
v1.1,9,1,0.612588412,3
v1.1,9,2,1.227660451,3
v1.1,9,3,1.358612623,3
v1.1,10,1,0.796643135,3
v1.1,10,2,2.289105592,3
v1.1,10,3,2.431727649,3
v1.1,11,1,1.333745863,3
v1.1,11,2,0.989624811,3
v1.1,11,3,1.220094952,3
v1.1,12,1,1.367180786,3
v1.1,12,2,5.920137352,3
v1.1,12,3,6.364349262,3
v1.1,13,1,5.453111064,3
v1.1,13,2,11.648652817,3
v1.1,13,3,9.151728157,3
v1.1,14,1,7.478199267,3
v1.1,14,2,3.535010074,3
v1.1,14,3,13.00846951,3
v1.1,15,1,5.243036384,3
v1.1,15,2,28.681538544,3
v1.1,15,3,22.667708391,3
v1.1,16,1,5.383399521,3
v1.1,16,2,22.732056993,3
v1.1,16,3,25.878474372,3
v1.1,17,1,11.601114611,3
v1.1,17,2,23.621006875,3
v1.1,17,3,42.565230986,3
v1.1,18,1,32.269033968,3
v1.1,18,2,15.347702744,3
v1.1,18,3,37.948974515,3
v1.1,19,1,37.545588404,3
v1.1,19,2,31.636361275,3
v1.1,19,3,90.781702868,3
v1.1,20,1,4.723683298,3
v1.1,20,2,29.167548605,3
v1.1,20,3,57.79648722,3
v1.1,21,1,144.136217037,3
v1.1,21,2,137.101554878,3
v1.1,21,3,273.049422082,3
v1.1,22,1,103.128693768,3
v1.1,22,2,182.279524396,3
v1.1,22,3,298.298820325,3
v1.1,23,1,137.639409617,3
v1.1,23,2,459.130853097,3
v1.1,23,3,150.455441775,3
v1.1,24,1,34.327351422,3
v1.1,24,2,59.017254289,3
v1.1,24,3,95.060425433,3
v1.1,25,1,92.200151247,3
v1.1,25,2,132.233852959,3
v1.1,25,3,621.986908618,3
v1.1,4,1,0.002103148,3
v1.1,5,1,0.004962137,3
v1.1,6,1,0.023995794,3
v1.1,6,2,0.022023775,3
v1.1,7,1,0.039259213,3
v1.1,7,2,0.144892359,3
v1.1,8,1,0.097889632,3
v1.1,8,2,0.368348088,3
v1.1,9,1,0.234789766,3
v1.1,9,2,0.335898125,3
v1.1,9,3,0.651239597,3
v1.1,10,1,1.389514083,3
v1.1,10,2,0.758882875,3
v1.1,10,3,0.88846788,3
v1.1,11,1,1.174969024,3
v1.1,11,2,3.140563653,3
v1.1,11,3,2.246569051,3
v1.1,12,1,5.49170885,3
v1.1,12,2,4.124000992,3
v1.1,12,3,9.629048573,3
v1.1,13,1,7.135078274,3
v1.1,13,2,6.119805242,3
v1.1,13,3,4.75797556,3
v1.1,14,1,3.159660828,3
v1.1,14,2,5.996156468,3
v1.1,14,3,4.052032592,3
v1.1,15,1,7.959193053,3
v1.1,15,2,3.752349207,3
v1.1,15,3,9.090982472,3
v1.1,16,1,16.037564598,3
v1.1,16,2,15.730617476,3
v1.1,16,3,68.686253061,3
v1.1,17,1,15.011738011,3
v1.1,17,2,75.803063242,3
v1.1,17,3,46.356070015,3
v1.1,18,1,77.055629019,3
v1.1,18,2,86.775131666,3
v1.1,18,3,123.657808857,3
v1.1,19,1,39.146763498,3
v1.1,19,2,59.656270802,3
v1.1,19,3,105.185555183,3
v1.1,20,1,27.08722762,3
v1.1,20,2,100.609600919,3
v1.1,20,3,53.266309625,3
v1.1,21,1,173.869247462,3
v1.1,21,2,86.64797449,3
v1.1,21,3,8.973147002,3
v1.1,22,1,167.952850656,3
v1.1,22,2,237.702895928,3
v1.1,22,3,185.910690396,3
v1.1,23,1,199.911336167,3
v1.1,23,2,204.872859717,3
v1.1,23,3,51.160737269,3
v1.1,24,1,8.85519967,3
v1.1,24,2,236.250585765,3
v1.1,24,3,101.706049244,3
v1.1,25,1,422.239055692,3
v1.1,25,2,324.778578782,3
v1.1,25,3,79.305793449,3
v1.1,4,1,0.001638012,3
v1.1,5,1,0.004330133,3
v1.1,6,1,0.015254512,3
v1.1,6,2,0.006399184,3
v1.1,7,1,0.035974109,3
v1.1,7,2,0.056270299,3
v1.1,8,1,0.227356125,3
v1.1,8,2,0.417267714,3
v1.1,9,1,0.645442305,3
v1.1,9,2,0.941323806,3
v1.1,9,3,1.158049859,3
v1.1,10,1,0.155230889,3
v1.1,10,2,0.775993757,3
v1.1,10,3,1.316268775,3
v1.1,11,1,3.282234088,3
v1.1,11,2,3.952195306,3
v1.1,11,3,2.298627209,3
v1.1,12,1,1.107714246,3
v1.1,12,2,1.591053235,3
v1.1,12,3,8.503686889,3
v1.1,13,1,4.365481599,3
v1.1,13,2,4.64187278,3
v1.1,13,3,14.911186518,3
v1.1,14,1,4.023085869,3
v1.1,14,2,9.66515089,3
v1.1,14,3,1.321861797,3
v1.1,15,1,16.539037828,3
v1.1,15,2,17.723143148,3
v1.1,15,3,14.342523293,3
v1.1,16,1,31.533681023,3
v1.1,16,2,25.867592834,3
v1.1,16,3,20.16197485,3
v1.1,17,1,19.272414451,3
v1.1,17,2,27.694215463,3
v1.1,17,3,52.511533608,3
v1.1,18,1,31.325165893,3
v1.1,18,2,25.259123283,3
v1.1,18,3,39.908600982,3
v1.1,19,1,32.47284522,3
v1.1,19,2,25.529602935,3
v1.1,19,3,118.345181096,3
v1.1,20,1,49.864177822,3
v1.1,20,2,5.828631973,3
v1.1,20,3,163.616405631,3
v1.1,21,1,75.665650261,3
v1.1,21,2,159.432776402,3
v1.1,21,3,130.694605852,3
v1.1,22,1,152.817337306,3
v1.1,22,2,93.466447131,3
v1.1,22,3,115.066475364,3
v1.1,23,1,95.26005009,3
v1.1,23,2,87.330149274,3
v1.1,23,3,157.528150164,3
v1.1,24,1,276.945571462,3
v1.1,24,2,146.862921258,3
v1.1,24,3,168.209412565,3
v1.1,25,1,295.944391296,3
v1.1,25,2,115.969703774,3
v1.1,25,3,359.061947335,3
v1.1,4,1,0.001320868,3
v1.1,5,1,0.010617244,3
v1.1,6,1,0.10968527,3
v1.1,6,2,0.019987886,3
v1.1,7,1,0.221419722,3
v1.1,7,2,0.084606996,3
v1.1,8,1,0.230585121,3
v1.1,8,2,0.22310302,3
v1.1,9,1,0.461315395,3
v1.1,9,2,2.088509319,3
v1.1,9,3,1.770104408,3
v1.1,10,1,0.478988707,3
v1.1,10,2,1.337693711,3
v1.1,10,3,1.473450163,3
v1.1,11,1,4.029121977,3
v1.1,11,2,4.734841544,3
v1.1,11,3,1.156329517,3
v1.1,12,1,3.740297511,3
v1.1,12,2,2.940401093,3
v1.1,12,3,12.043312193,3
v1.1,13,1,6.945874239,3
v1.1,13,2,2.012806394,3
v1.1,13,3,2.269834239,3
v1.1,14,1,4.538880895,3
v1.1,14,2,7.108844127,3
v1.1,14,3,0.98256731,3
v1.1,15,1,5.626380222,3
v1.1,15,2,14.310996429,3
v1.1,15,3,39.213395618,3
v1.1,16,1,30.920451158,3
v1.1,16,2,7.233494634,3
v1.1,16,3,21.64878045,3
v1.1,17,1,16.214190937,3
v1.1,17,2,9.942880284,3
v1.1,17,3,60.98948389,3
v1.1,18,1,66.27948245,3
v1.1,18,2,64.68963303,3
v1.1,18,3,102.630683171,3
v1.1,19,1,61.127876184,3
v1.1,19,2,64.958272214,3
v1.1,19,3,102.69440774,3
v1.1,20,1,60.888845454,3
v1.1,20,2,21.361541173,3
v1.1,20,3,6.838624713,3
v1.1,21,1,46.545769225,3
v1.1,21,2,148.008009265,3
v1.1,21,3,247.452160638,3
v1.1,22,1,7.837617777,3
v1.1,22,2,90.168851625,3
v1.1,22,3,142.198958684,3
v1.1,23,1,10.627650868,3
v1.1,23,2,87.842219369,3
v1.1,23,3,115.72114149,3
v1.1,24,1,67.555864583,3
v1.1,24,2,133.682193233,3
v1.1,24,3,57.527430248,3
v1.1,25,1,361.329217258,3
v1.1,25,2,53.546060097,3
v1.1,25,3,198.01546205,3
v1.1,4,1,0.001548553,3
v1.1,5,1,0.005789405,3
v1.1,6,1,0.009260019,3
v1.1,6,2,0.037888477,3
v1.1,7,1,0.066822391,3
v1.1,7,2,0.059833373,3
v1.1,8,1,0.184073672,3
v1.1,8,2,0.492236415,3
v1.1,9,1,0.280378154,3
v1.1,9,2,0.980645982,3
v1.1,9,3,1.171258345,3
v1.1,10,1,2.399018119,3
v1.1,10,2,1.570060144,3
v1.1,10,3,1.715199641,3
v1.1,11,1,3.869091028,3
v1.1,11,2,1.844059205,3
v1.1,11,3,2.384810852,3
v1.1,12,1,2.888442301,3
v1.1,12,2,7.53805896,3
v1.1,12,3,2.935164228,3
v1.1,13,1,2.921378374,3
v1.1,13,2,6.912855612,3
v1.1,13,3,5.42420218,3
v1.1,14,1,9.781334791,3
v1.1,14,2,13.47737631,3
v1.1,14,3,20.924076761,3
v1.1,15,1,13.585019497,3
v1.1,15,2,14.879968366,3
v1.1,15,3,22.197103109,3
v1.1,16,1,24.244293805,3
v1.1,16,2,11.125520987,3
v1.1,16,3,42.077107148,3
v1.1,17,1,52.329870578,3
v1.1,17,2,15.240479024,3
v1.1,17,3,40.161516356,3
v1.1,18,1,19.044811278,3
v1.1,18,2,49.216661212,3
v1.1,18,3,87.652876114,3
v1.1,19,1,74.39141364,3
v1.1,19,2,16.861624321,3
v1.1,19,3,46.790199919,3
v1.1,20,1,60.116167047,3
v1.1,20,2,92.169991959,3
v1.1,20,3,34.714683313,3
v1.1,21,1,77.494024447,3
v1.1,21,2,63.111428615,3
v1.1,21,3,102.402433001,3
v1.1,22,1,80.141893601,3
v1.1,22,2,245.507551829,3
v1.1,22,3,242.055697595,3
v1.1,23,1,385.276328254,3
v1.1,23,2,204.072526367,3
v1.1,23,3,193.039839546,3
v1.1,24,1,79.279815369,3
v1.1,24,2,69.090051533,3
v1.1,24,3,13.210424454,3
v1.1,25,1,248.451319356,3
v1.1,25,2,124.236372914,3
v1.1,25,3,181.667039759,3
v1.1,4,1,0.001467368,3
v1.1,5,1,0.009777845,3
v1.1,6,1,0.014172734,3
v1.1,6,2,0.027397771,3
v1.1,7,1,0.115726519,3
v1.1,7,2,0.050532983,3
v1.1,8,1,0.110482515,3
v1.1,8,2,0.13605018,3
v1.1,9,1,1.067294561,3
v1.1,9,2,0.701044103,3
v1.1,9,3,1.84687531,3
v1.1,10,1,0.886739744,3
v1.1,10,2,0.218020577,3
v1.1,10,3,3.550658213,3
v1.1,11,1,1.489843872,3
v1.1,11,2,2.565086262,3
v1.1,11,3,2.166712885,3
v1.1,12,1,3.66554997,3
v1.1,12,2,1.238693299,3
v1.1,12,3,6.520619536,3
v1.1,13,1,2.966843226,3
v1.1,13,2,10.749293572,3
v1.1,13,3,8.297776015,3
v1.1,14,1,13.024237047,3
v1.1,14,2,6.792978148,3
v1.1,14,3,3.544856208,3
v1.1,15,1,8.712583959,3
v1.1,15,2,13.649708647,3
v1.1,15,3,23.53026801,3
v1.1,16,1,12.494343913,3
v1.1,16,2,15.953880014,3
v1.1,16,3,12.941076447,3
v1.1,17,1,22.035479711,3
v1.1,17,2,33.721940626,3
v1.1,17,3,48.377682089,3
v1.1,18,1,78.48620446,3
v1.1,18,2,22.58095554,3
v1.1,18,3,46.635147152,3
v1.1,19,1,49.281454664,3
v1.1,19,2,24.891224573,3
v1.1,19,3,191.550463226,3
v1.1,20,1,97.244631208,3
v1.1,20,2,41.002745645,3
v1.1,20,3,7.36579611,3
v1.1,21,1,64.519846884,3
v1.1,21,2,7.796504061,3
v1.1,21,3,299.430188432,3
v1.1,22,1,161.345148258,3
v1.1,22,2,174.500953967,3
v1.1,22,3,62.736521713,3
v1.1,23,1,28.470246919,3
v1.1,23,2,328.38507418,3
v1.1,23,3,11.819780122,3
v1.1,24,1,208.718903267,3
v1.1,24,2,112.673572891,3
v1.1,24,3,173.153432711,3
v1.1,25,1,108.560533103,3
v1.1,25,2,221.301424356,3
v1.1,25,3,91.917259338,3
v1.1,4,1,0.00137083,3
v1.1,5,1,0.005832984,3
v1.1,6,1,0.012476584,3
v1.1,6,2,0.04048265,3
v1.1,7,1,0.022538506,3
v1.1,7,2,0.17614137,3
v1.1,8,1,0.208961051,3
v1.1,8,2,0.352061714,3
v1.1,9,1,0.292267712,3
v1.1,9,2,0.477147521,3
v1.1,9,3,0.432159029,3
v1.1,10,1,1.284377183,3
v1.1,10,2,2.847724837,3
v1.1,10,3,0.826384807,3
v1.1,11,1,1.567817605,3
v1.1,11,2,4.016999166,3
v1.1,11,3,4.333376221,3
v1.1,12,1,1.710692899,3
v1.1,12,2,5.527827874,3
v1.1,12,3,6.787602999,3
v1.1,13,1,4.641211568,3
v1.1,13,2,27.319720255,3
v1.1,13,3,4.368573374,3
v1.1,14,1,27.854361656,3
v1.1,14,2,22.599264172,3
v1.1,14,3,20.257042071,3
v1.1,15,1,20.979692814,3
v1.1,15,2,44.168820601,3
v1.1,15,3,16.581516363,3
v1.1,16,1,34.285310048,3
v1.1,16,2,23.650901393,3
v1.1,16,3,82.676223595,3
v1.1,17,1,31.076040716,3
v1.1,17,2,17.078968534,3
v1.1,17,3,4.38088095,3
v1.1,18,1,32.653115456,3
v1.1,18,2,61.091964642,3
v1.1,18,3,26.133148518,3
v1.1,19,1,55.708852995,3
v1.1,19,2,19.7718419,3
v1.1,19,3,35.823477934,3
v1.1,20,1,178.86197993,3
v1.1,20,2,78.453278664,3
v1.1,20,3,133.863903635,3
v1.1,21,1,90.187257023,3
v1.1,21,2,198.664293602,3
v1.1,21,3,275.038858374,3
v1.1,22,1,155.267886638,3
v1.1,22,2,87.531895869,3
v1.1,22,3,104.997607419,3
v1.1,23,1,177.057818118,3
v1.1,23,2,94.210773062,3
v1.1,23,3,270.919711189,3
v1.1,24,1,132.081942721,3
v1.1,24,2,107.439323525,3
v1.1,24,3,465.082291404,3
v1.1,25,1,81.173468693,3
v1.1,25,2,265.435209596,3
v1.1,25,3,653.873773433,3
v1.1,4,1,0.001534428,3
v1.1,5,1,0.009622628,3
v1.1,6,1,0.03291565,3
v1.1,6,2,0.085081751,3
v1.1,7,1,0.048559588,3
v1.1,7,2,0.08169674,3
v1.1,8,1,0.494508445,3
v1.1,8,2,0.460049482,3
v1.1,9,1,0.589526024,3
v1.1,9,2,0.510122171,3
v1.1,9,3,0.844272006,3
v1.1,10,1,0.35545376,3
v1.1,10,2,0.217501472,3
v1.1,10,3,1.366640553,3
v1.1,11,1,1.706424409,3
v1.1,11,2,4.979045971,3
v1.1,11,3,0.34922859,3
v1.1,12,1,3.797972927,3
v1.1,12,2,5.007986678,3
v1.1,12,3,4.159925137,3
v1.1,13,1,2.901331921,3
v1.1,13,2,8.613975524,3
v1.1,13,3,10.746174747,3
v1.1,14,1,4.686466068,3
v1.1,14,2,8.524204958,3
v1.1,14,3,8.012239611,3
v1.1,15,1,5.114960009,3
v1.1,15,2,23.269098912,3
v1.1,15,3,31.496131273,3
v1.1,16,1,8.857127688,3
v1.1,16,2,32.599451063,3
v1.1,16,3,15.393932521,3
v1.1,17,1,35.333455101,3
v1.1,17,2,13.691127208,3
v1.1,17,3,41.638288828,3
v1.1,18,1,2.748646738,3
v1.1,18,2,49.75697839,3
v1.1,18,3,12.74456842,3
v1.1,19,1,56.604132135,3
v1.1,19,2,10.431663658,3
v1.1,19,3,35.438040276,3
v1.1,20,1,33.985895203,3
v1.1,20,2,54.466411006,3
v1.1,20,3,89.090400977,3
v1.1,21,1,12.615293073,3
v1.1,21,2,241.854673173,3
v1.1,21,3,151.250870118,3
v1.1,22,1,205.432927239,3
v1.1,22,2,10.23007534,3
v1.1,22,3,284.17303745,3
v1.1,23,1,97.871825955,3
v1.1,23,2,46.007425514,3
v1.1,23,3,293.107078434,3
v1.1,24,1,128.321002079,3
