estnet,numgt,numprocs,probQR,propQuartets,whichSNaQ,runtime,netRF,majortreeRF,mean_gtee,ntaxa,nhybrids_true,nhybrids_est,ils,replicateid
"(((6,5):1.695755451683262,(1,((4,(3,(2)#H11:::0.5082274974623081):0.7986954490900997):0.49910910663258257,#H11:::0.4917725025376919):0.41522395551744756):0.6627126050716367):0.5713771111217707,(10,9):0.7459423540035903,(7,8):2.5622133452315468);",300,4,0.0,0.7,2,1411.366664578,4,2,0.24571412000000004,10,1,1,med,82
"(9,10,((8,7):2.420124028477026,((5,6):2.3152754372483924,(((3,(2)#H11:::0.725871774808446):0.30703300394228306,4):1.0382500002207145,(1,#H11:::0.27412822519155405):0.05664811596802096):0.60480539318869):0.6542582893425454):0.6169361323826771);",300,4,1.0,0.9,2,891.188155102,4,2,0.26333313666666675,10,1,1,med,83
"(9,(((5,6):2.3257837391285827,(1,(((3,#H11:::0.2650913192040355):2.2320604143434015,2):0.256427415278667,(4)#H11:::0.7349086807959645):0.5997970495542625):0.6173393359974868):0.6604527910687896,(8,7):2.4409113527900197):0.6147623814491272,10);",300,16,0.0,0.9,2,637.876787892,4,2,0.2633331366666665,10,1,1,med,83
"(((8,7):2.440386223241458,((((3,2):0.13377077756813863,4):0.7406912071250938,1):0.5901296227852655,((5,6):2.1873044717831)#H13:1.794089083890525e-6::0.9132150680824045):0.7705530863872022):0.5977805630233296,9,(10,#H13:1.3599420085635762e-7::0.08678493191759551):0.19807615493833572);",300,16,0.0,1.0,2,429.253352802,4,2,0.2552379466666667,10,1,1,med,84
"(10,9,(((6,5):2.011151468553183,((1,(2,(3,(4)#H11:::0.7056149421465123):0.49210380997526887):0.8487554893039558):0.1137856186404764,#H11:::0.2943850578534877):0.44363794755887054):0.5937561503029611,(7,8):2.4062047162625353):0.498677101932769);",300,4,0.5,0.9,2,2266.386965361,4,0,0.27952365333333345,10,1,1,med,80
"(((8,7):2.371529503665528,((6,5):2.3243906539791532,((((3,(2)#H13:::0.6180832909055258):0.40165696264268225,4):0.8130829426523898,#H13:::0.3819167090944741):0.21000286005801236,1):0.6172018166596097):0.6600967252499819):0.6142746287217434,9,10);",300,16,0.5,0.7,2,310.034097247,4,2,0.26333313666666675,10,1,1,med,83
"(10,9,((8,7):2.433568076524579,((5,6):2.0295637106774764,(1,((2,(3)#H13:::0.47961502208965995):0.6946572043895438,(4,#H13:::0.5203849779103401):0.6946572043895438):0.4975237382119407):0.5387392563616278):0.5968604013305833):0.4957485409906027);",300,8,0.5,0.9,2,1108.311678422,0,0,0.27952365333333345,10,1,1,med,80
"(((1,((2,(3)#H11:::0.5441475110316139):0.5064218063626611,(4,#H11:::0.45585248896838615):0.5064218063626611):0.647336912127748):0.6557844401049135,(5,6):2.172893188789528):0.6322593168259706,(10,9):0.5561866413962986,(7,8):2.526236861210095);",300,16,0.0,0.7,2,302.003316148,0,2,0.2552379466666667,10,1,1,med,84
"(2,(1,((6,5):1.6920078479165896,(((7,8):2.562252993881146,(9,10):0.758592796963043):0.396028340428581,#H11:::0.11384228000041127):0.18669129545674085):0.71728762166508):0.9446520253500891,(3,(4)#H11:::0.8861577199995887):0.2006014260373539);",300,8,0.0,1.0,2,918.248619127,4,0,0.24571412000000004,10,1,1,med,82
"((9,10):0.7585294146372937,(7,8):2.5907570328479617,((6,5):1.6735696787576784,((4,(3,(2)#H15:::0.7533707770039988):0.4531676457996042):0.9724616138979431,(1,#H15:::0.24662922299600115):0.16136902237536746):0.6562615734113573):0.5659563239011552);",300,4,0.5,0.7,2,1359.890396745,4,2,0.24571412000000004,10,1,1,med,82
"(9,10,((8,7):2.418898013019604,((5,6):2.3258686306955028,(1,((2,#H13:::0.43046840169125006):0.549176372644726,(4,(3)#H13:::0.5695315983087499):0.549176372644726):0.6459818735193606):0.6117251903919299):0.6559096095338933):0.6118519622594607);",300,16,1.0,1.0,2,641.85314301,0,0,0.26333313666666675,10,1,1,med,83
"(9,(((6,5):1.6960075122335851,((4,(3,(2)#H11:::0.756229440417608):0.45196022565567723):0.9773275110559128,(1,#H11:::0.243770559582392):0.16495182393947327):0.6492001615760679):0.5759999893144301,(7,8):2.528037730284231):0.7603518060819074,10);",300,16,1.0,0.9,2,447.641078224,4,2,0.24571412000000004,10,1,1,med,82
"((10,9):0.7609467102497436,(7,8):2.565153263450642,(((6,5):1.6860279387872636,((2,(3,(4)#H11:::0.9205326625135243):0.16751069635866717):0.9077298086662043,1):0.715032663828454):0.5869599975289023,#H11:::0.07946733748647572):0.0020593145353989682);",300,8,0.5,1.0,2,512.795226963,4,0,0.24571412000000004,10,1,1,med,82
"(9,10,(((6,(5)#H11:::0.9830941502830951):2.607810372918272,(1,(2,(3,(4,#H11:::0.016905849716904852):0.017101619471168936):0.16516454886037193):0.7535938624371674):0.6252731969393447):0.6475082934403994,(8,7):2.41881416889244):0.6117705682050676);",300,4,0.0,1.0,2,1303.197571467,4,0,0.26333313666666675,10,1,1,med,83
"(6,5,(((((3,4):0.13305401070044567,2):0.7781097154228552,1):0.4594423573829071,(9,(10,((8,7):2.967272045709482)#H11:1.8776348605076701e-6::0.5673951892261824):0.00030184949006275766):1.2862415591594056):0.16803121956951594,#H11:2.4283673345597e-6::0.4326048107738177):1.999179270535227);",300,8,0.0,1.0,2,1545.232284281,6,2,0.25380936999999987,10,1,1,med,81
"(9,10,((8,7):2.418889801152733,((5,6):2.325858672132894,((1,#H11:::0.2761850057877923):0.055708023058985395,(4,(3,(2)#H11:::0.7238149942122076):0.3056702949615101):1.0483677094708022):0.6068213159648207):0.6558617378051534):0.611842249529253);",300,8,1.0,1.0,2,787.052932054,4,2,0.26333313666666675,10,1,1,med,83
"(9,((8,7):2.4381000146817473,((5,6):2.340897737765028,((3,((2,4):0.0)#H11:0.0::0.7196841992212686):1.8788963456858947,(1,#H11:0.0002626142269087869::0.2803158007787314):0.00020661292014041978):0.6054887023679156):0.6638050588675062):0.5997885009149403,10);",300,16,0.0,0.7,2,402.137637525,6,2,0.2633331366666665,10,1,1,med,83
"(9,((8,7):2.462990428464932,((5,6):2.3303407269219765,(1,(((3,(2)#H11:::0.5879536084630413):0.40149138299704973,4):0.7176682020891298,#H11:::0.41204639153695866):0.2751841778802942):0.6277226733014637):0.6587198699734377):0.6264786147139968,10);",300,8,1.0,0.7,2,489.500725422,4,2,0.26333313666666675,10,1,1,med,83
"(9,10,((7,8):2.425465810270369,((5,6):2.33914570019688,((4,(3,(2)#H11:::0.7257921324363429):0.2958386463574186):1.057645756545746,(1,#H11:::0.2742078675636571):0.1038301333030907):0.5906386887110724):0.6509017065135881):0.6090098268730144);",300,8,0.5,0.7,2,916.251701353,4,2,0.26333313666666675,10,1,1,med,83
"((9,10):0.5562163191739845,(7,8):2.4666074914635145,((6,5):2.13523011485608,(1,((2,#H11:::0.5428807341595914):0.49388342028748644,(4,(3)#H11:::0.4571192658404087):0.49388342028748644):0.6396989374818534):0.668220813503164):0.6366483995207207);",300,16,0.0,0.9,2,637.33657892,0,2,0.2552379466666666,10,1,1,med,84
"(((1,(2,(3,(4)#H11:::0.9365141034808326):0.19549862414118419):0.8584745090462638):0.7244536425756125,(5,6):1.6792447967068878):0.5904118068574028,(7,8):2.534225291046647,((10,9):0.754631972157966,#H11:::0.06348589651916736):1.2024501108510283e-24);",300,8,1.0,0.7,2,692.4879326,4,0,0.24571412000000004,10,1,1,med,82
"((9,10):0.6218586479530448,(7,8):2.459925455438319,((6,5):2.328902748021478,(1,(((3,(2)#H13:::0.6088837352536816):0.39581463024486374,4):0.7589181404682378,#H13:::0.3911162647463184):0.2508743484962452):0.6153353873278218):0.6596679223298868);",300,16,1.0,0.7,2,567.805434673,4,2,0.26333313666666675,10,1,1,med,83
"((((5,6):2.330096266556714,((3,((4,2):0.0)#H11:0.0::0.7119901548578034):1.9135609215773874,(1,#H11:0.023171923734993473::0.2880098451421967):0.0):0.6107395228064486):0.6544549214273142,(8,7):2.4089361324618674):0.6080054994575834,10,9);",300,4,0.0,0.9,2,1000.978273857,6,2,0.26333313666666675,10,1,1,med,83
"(7,8,((10,9):0.44295714936901875,((6,5):2.0882230366140657,(1,((4,(3,#H13:::0.343894777265769):0.8083712491176169):0.4769721210874272,(2)#H13:::0.656105222734231):0.48839543247915546):0.7293203065310858):0.6587413162317249):2.5228097432233874);",300,16,0.0,0.9,2,303.689108289,4,0,0.25619028333333344,10,1,1,med,85
"(6,5,(((8,7):2.349596937190901,((10,9):0.5769807606043404)#H11:0.0::0.6386764096879511):1.156852366564741,((((3,4):0.14948434280875067,2):0.7793744804882937,1):0.34786366633355253,#H11:6.9066775612373785::0.3613235903120488):0.1989162517035566):2.088989194129388);",300,8,0.0,0.7,2,495.453120746,4,0,0.25380937000000003,10,1,1,med,81
"((9,10):0.5548810187063387,(7,8):2.437992199089053,((5,6):2.136127112574751,((4,(3,(2)#H11:::0.7863550235941688):0.31469296931943697):0.9044280209488373,(1,#H11:::0.2136449764058312):0.0042972646398080246):0.6669136495459967):0.6355907460649113);",300,16,1.0,0.9,2,424.278354966,4,2,0.2552379466666667,10,1,1,med,84
"(7,8,((9,10):0.44065744425150544,(((6,5):2.066562052642266,#H11:::0.12704359457567813):0.007663697366008777,((2,(4,3):0.19184383436408511):0.6151523819635464,(1)#H11:::0.8729564054243218):0.8751399507558825):0.6567033720180417):2.525432823468801);",300,16,0.5,0.7,2,322.177438258,4,0,0.25619028333333344,10,1,1,med,85
"(7,8,((10,9):0.4481610819846705,((5,(6,#H11:::0.015597994819264882):2.3401463596714653):2.1482352392925326,(((3,4):0.19837822934812577,2):0.6953711685851061,(1)#H11:::0.9844020051807352):0.7550240881445696):0.6582417109225047):2.513864272092083);",300,4,0.0,0.7,2,901.767097215,4,0,0.25619028333333344,10,1,1,med,85
"(9,10,((7,8):2.480129917212551,((6,(5)#H11:::0.9665504460105375):2.598168521970617,(1,(((2,3):0.13643642776930956,4):0.37148859595965295,#H11:::0.03344955398946243):0.3782559771230865):0.6849479504265394):0.6229616188401012):0.5578875730775307);",300,8,0.5,0.9,2,663.904375836,4,2,0.2552379466666667,10,1,1,med,84
"(3,(4,((((10,9):0.7550292278583035,(7,8):2.525265864000677):0.5726526384478273,(6,5):1.690159808427465):0.6457185242940161,(1,#H13:::0.2404114938745154):0.19702438575789577):0.9645070139942633):0.4450835631152359,(2)#H13:::0.7595885061254846);",300,8,0.0,0.9,2,1697.268646106,4,2,0.24571412000000004,10,1,1,med,82
"(7,8,(((1,(((3,4):0.18043626234700227,2):0.7296131425413693,#H11:::0.011277112936098175):1.0407609549097739e-10):0.7391213947034898,(5,6):2.0807133057576475):0.6620652513907234,(10,(9)#H11:::0.9887228870639019):0.46451188254668146):2.501487604984908);",300,4,0.5,0.9,2,754.436019106,4,0,0.25619028333333344,10,1,1,med,85
"(10,(((5,6):2.127283602768411,(1,((2,(3)#H11:::0.5405338246106738):0.49693177844580416,(4,#H11:::0.4594661753893263):0.49693177844580416):0.6437458966428277):0.6641030165360489):0.6361441252099206,(7,8):2.463912607677693):0.5583386712445937,9);",300,8,1.0,1.0,2,687.399354617,0,2,0.2552379466666667,10,1,1,med,84
"(6,5,(((((3,2):0.14846747197503807,4):0.7745836838406875,1):0.3469760665156646,#H11:8.360829882726465::0.3779686149000272):0.19396569218289836,((8,7):2.3234767538876153,((9,10):0.5687038845196531)#H11:0.0::0.6220313850999728):1.2278033797241688):2.084311539463456);",300,4,0.0,1.0,2,2640.477210463,4,2,0.25380937000000003,10,1,1,med,81
"((9,10):0.7494880245846863,(8,7):2.553500795455692,((6,5):1.6969018471112358,(1,((2,(3)#H13:::0.5501592355879471):0.6566446000966407,(4,#H13:::0.44984076441205295):0.6566446000966407):0.6199537474857881):0.6563274562843686):0.5663577303829026);",300,4,1.0,0.7,2,1639.618011582,0,2,0.24571412000000004,10,1,1,med,82
"(9,(((5,6):2.339700984901117,(1,(((3,(2)#H11:::0.6152048654535637):0.3640913705111964,4):0.7668449630276283,#H11:::0.3847951345464363):0.2429483419400015):0.6016892412649588):0.654172623302746,(8,7):2.4354088033831722):0.6214029573771604,10);",300,4,0.5,0.7,2,1423.637832036,4,2,0.26333313666666675,10,1,1,med,83
"(6,5,(((8,7):2.762105227953599,(10,9):0.5288194298003897):0.5196825272984639,((3,((4,2):0.0)#H11:1.0683915494938161e-6::0.6263337475166124):9.972573648796546,(1,#H11:0.22854052151859985::0.3736662524833876):5.185406168101051e-7):0.4951427887222631):2.123033375448368);",300,4,0.5,1.0,2,2616.693034669,6,2,0.25380937000000003,10,1,1,med,81
"(9,(((5,6):2.3258657552296977,((4,(3,(2)#H11:::0.7179888501289953):0.3099568232664815):1.0426140743134757,(1,#H11:::0.2820111498710048):1.4009119929250583e-5):0.6128560886177652):0.6558721789471875,(8,7):2.418892068320539):0.6118461128318338,10);",300,4,0.5,1.0,2,1406.945456077,4,2,0.26333313666666675,10,1,1,med,83
"(7,8,(((6,5):2.073204597450933,((1,#H11:::0.2893088856876378):0.10735093672259349,(4,(3,(2)#H11:::0.7106911143123622):0.30848570521791346):1.0370033953427786):0.7268624359769359):0.6629733403511122,(9,10):0.4420746415380305):2.4797119466983277);",300,16,0.0,0.7,2,493.055227612,4,2,0.25619028333333344,10,1,1,med,85
"(9,((8,7):2.3923579100364307,((5,6):2.3324336475260457,(((3,(2)#H11:::0.7181173650705555):0.3075378779276344,4):1.077939072502735,(1,#H11:::0.2818826349294446):0.05169241011597468):0.6117665407264747):0.6462207022311985):0.6180975300537784,10);",300,4,1.0,0.7,2,1407.207444582,4,2,0.26333313666666675,10,1,1,med,83
"(7,8,(((6,5):2.082053414078458,(1,((4,(3,#H11:::0.4472667855697402):0.5533295049925567):0.5705572151569815,(2)#H11:::0.5527332144302598):0.40809676467984735):0.7308459812487801):0.6591677301374744,(9,10):0.44369937059892384):2.5087384532299106);",300,16,0.5,1.0,2,440.750300639,4,0,0.25619028333333344,10,1,1,med,85
"((7,8):2.44040074182092,(9,(#H11:0.10582921190011037::0.0869203548491228,10):0.19716368297404752):0.5977951471551837,((1,(4,(2,3):0.13375235901134017):0.7407153294991582):0.590006208803606,((5,6):2.1868271645756807)#H11:0.0::0.9130796451508771):0.7707594451598825);",300,16,0.5,1.0,2,877.570400782,4,2,0.2552379466666666,10,1,1,med,84
"(6,5,(((8,7):2.7371279673375217,(9,10):0.5329289023133448):0.5206088983686172,(1,((2,(3,#H11:::0.3281110707720417):1.3288190740889938):0.41771907599117464,(4)#H11:::0.6718889292279583):0.5357241893876581):0.5008412891494265):2.1507400289685235);",300,8,1.0,0.7,2,441.7152037,4,2,0.25380937000000003,10,1,1,med,81
"(9,10,((8,7):2.408863455750164,(((5,6):2.462574433836716)#H11:0.008465162234713225::0.6725358543732113,(((3,4):0.1832518514013239,2):0.7318183218952758,(1,#H11:0.10115514198686178::0.3274641456267887):0.022359328291864072):1.0685888120630922):0.3726445361434146):0.6126324520138339);",300,8,1.0,0.9,2,1183.401400416,4,0,0.26333313666666675,10,1,1,med,83
"(10,(((6,(5)#H11:::0.9392221938019175):3.0367706613649172,(((4,(3,2):0.13178202981590764):0.7337322860065305,1):0.2294559412091127,#H11:::0.06077780619808253):0.4508328175321647):0.6158452556712313,(7,8):2.4696706848669763):0.5642924246415179,9);",300,16,0.5,0.7,2,624.543811493,4,2,0.2552379466666666,10,1,1,med,84
"((9,10):0.6738132799795872,((6,5):2.0466406554009775,(1,((4,#H11:::0.5039667484767412):0.5997890072088546,(2,(3)#H11:::0.4960332515232588):0.5997890072088546):0.6447655555497932):0.6827930026597802):0.6764332431348535,(8,7):2.561959021115343);",300,16,0.0,0.7,2,245.721933679,0,0,0.2399998233333335,10,1,1,med,86
"(7,8,((9,10):0.44403411923160246,((6,5):2.0788262592496536,(1,(#H11:::0.30103976282227624,(4,((2)#H11:::0.6989602371777237,3):0.31527724652470146):1.0327224755858744):1.656399083966993e-9):0.7347260324632744):0.6585415877879778):2.5085240623066585);",300,8,0.0,1.0,2,558.750725546,4,2,0.25619028333333344,10,1,1,med,85
"(1,((6,5):1.6969763583027995,((10,9):0.758458585228289,(7,8):2.56190824010057):0.5723597758915708):0.6629323024053672,((2,(3)#H11:::0.5545018194246614):0.6439236579589158,(4,#H11:::0.44549818057533874):0.6439236579589158):0.6243253619406383);",300,16,1.0,1.0,2,448.657222516,0,2,0.24571412000000004,10,1,1,med,82
"(((10,9):0.7584545235575892,(7,8):2.561908635933041):0.5723387226270155,(6,5):1.6969773810439952,(((3,(2)#H11:::0.7600372351738844):0.4537841402178813,4):0.9697693857111009,(1,#H11:::0.2399627648261155):0.18228146732602551):0.6486494710576085);",300,4,1.0,1.0,2,1840.463488662,4,2,0.24571412000000004,10,1,1,med,82
"(6,5,(((10,9):0.5287012851960509,(8,7):2.7606593424140833):0.5195522350560791,((4,(3,(2)#H11:::0.7197136424666014):0.46037094090377495):1.0396551724581091,(1,#H11:::0.2802863575333986):0.0):0.49491094963771404):2.1235246685859464);",300,8,1.0,1.0,2,1173.737095919,4,2,0.25380937000000003,10,1,1,med,81
"(9,((8,7):2.4206673791742683,((5,6):2.328332902981096,((4,(3,(2)#H11:::0.7224498757390784):0.30421578091688434):1.0555306907475386,(1,#H11:::0.2775501242609216):0.06658218048068147):0.600721331917219):0.6520529810067778):0.6092750025305558,10);",300,8,0.5,0.9,2,319.465536938,4,2,0.26333313666666675,10,1,1,med,83
"((10,9):0.5546204270264213,((((3,2):0.13743283262947878,4):0.7364708413878682,(1,#H11:::0.04225779495410289):0.0):0.6814844403867971,(6,(5)#H11:::0.9577422050458971):2.729336356185566):0.6342313475908936,(7,8):2.4516352655863893);",300,16,1.0,0.7,2,516.813045678,4,2,0.2552379466666667,10,1,1,med,84
"(7,8,((10,9):0.44617580633395615,((((3,4):0.21053624505986168,2):0.7113558286427699,(1,#H11:0.0::0.15869620270006274):0.06956943306682703):0.9455134728047477,((6,5):1.4738179336692123)#H11:1.5715445973336182::0.8413037972999373):0.5285303748659521):2.5331137213592276);",300,16,1.0,0.7,2,333.503202846,4,0,0.25619028333333344,10,1,1,med,85
"(7,8,((9,10):0.44350984905503493,((6,5):2.079265634425247,(1,((4,(3,#H11:::0.33715466106166725):0.8354048711835014):0.47091746050051014,(2)#H11:::0.6628453389383328):0.49316826583710976):0.7318087585360529):0.6583417019751969):2.509954174906792);",300,16,1.0,1.0,2,479.512304235,4,0,0.25619028333333344,10,1,1,med,85
"(9,((8,7):2.412203014835685,((5,6):2.3184451657921064,((1,(3,((2,4):0.0)#H11:0.0::0.7165904885748307):1.995472536402419):0.05854546135520411,#H11:0.07920010101924105::0.2834095114251693):0.5666735323524354):0.6602260719580798):0.6103662415433517,10);",300,4,0.5,0.9,2,1643.830517229,6,2,0.26333313666666675,10,1,1,med,83
"(10,((8,7):2.5425242908800936,((6,5):2.0435741158323233,(1,((4,#H11:::0.501014935397732):0.5925400645062091,(2,(3)#H11:::0.4989850646022679):0.5925400645062091):0.639164243760152):0.6836917376363459):0.6693977484936952):0.6712758117556245,9);",300,16,0.0,0.9,2,323.695586776,0,0,0.2399998233333335,10,1,1,med,86
"(((9,10):0.5583389061423578,((((4,(3)#H11:::0.45946613768843847):0.49693214387337864,(2,#H11:::0.5405338623115614):0.49693214387337864):0.6437455548834841,1):0.6641027528637969,(5,6):2.1272841513886975):0.6361441651861615):2.4639128351562714,8,7);",300,8,0.0,1.0,2,1258.726788921,0,2,0.2552379466666667,10,1,1,med,84
"((7,8):2.47175951261639,((5,6):2.173443195963494,(1,((4,(3,#H11:::0.227769825597787):3.3341578464960113):0.25333909174272534,(2)#H11:::0.772230174402213):0.6004228501393634):0.6592911768376503):0.6328491106605774,(10,9):0.555367742517959);",300,4,0.0,0.7,2,1103.240745423,4,0,0.2552379466666667,10,1,1,med,84
"(9,10,((8,7):2.4189016761232556,((5,6):2.325875638138113,(1,((2,(3)#H11:::0.430469633921652):0.5491779355134254,(4,#H11:::0.5695303660783481):0.5491779355134254):0.6459814866562962):0.6117254721267446):0.6559089977135711):0.6118533285749026);",300,8,0.5,1.0,2,783.889838046,0,0,0.26333313666666675,10,1,1,med,83
"(10,((7,8):2.0271225883387345,(((((3,2):0.13539674990001918,4):0.7452782848299394,1):0.6742638681515674,(5,6):2.112933686327542):0.5698273720047916)#H11:0.23168449844573125::0.5304690898220467):1.7387144650324613,(9,#H11:8.413536605426557::0.46953091017795334):0.049458693206977766);",300,8,1.0,0.7,2,755.305254327,4,2,0.2552379466666667,10,1,1,med,84
"((9,10):0.7527191571284575,(8,7):2.5451214594096117,((6,5):1.6996358075455988,(((3,(2)#H11:::0.7578472067088422):0.4549467512381874,4):0.9749570409813375,(1,#H11:::0.2421527932911578):0.19461120362319562):0.6504923010221396):0.5729239851731899);",300,8,1.0,0.9,2,466.854205953,4,2,0.24571412000000004,10,1,1,med,82
"(7,8,(((6,5):2.0681927109464375,(1,((4,(3,#H11:::0.4016706781906987):0.63232825992622):0.5438680178948779,(2)#H11:::0.5983293218093013):0.4446065533936872):0.7284472086579659):0.6568383167759323,(9,10):0.44014470928709076):2.511825184303575);",300,8,1.0,0.9,2,634.850405113,4,0,0.25619028333333344,10,1,1,med,85
"(7,8,((9,10):0.44543071554554436,((((3,4):0.20051766932920892,2):0.5914742811751056,(1)#H11:::0.8570439442967516):0.8956657347528074,((6,5):2.0604632496232167,#H11:::0.14295605570324846):0.01963518661284079):0.6611174291886641):2.479850447861348);",300,8,0.5,0.7,2,635.98938152,4,0,0.25619028333333344,10,1,1,med,85
"(7,8,((10,9):0.4428328042371611,((6,5):2.08408599588234,((4,(3,(2)#H11:::0.7151125749100722):0.30127423177260376):1.039249431297876,(#H11:::0.28488742508992776,1):0.0815345608304411):0.723536555702576):0.6603262463791588):2.50794405057775);",300,16,0.5,0.9,2,538.446070697,4,2,0.25619028333333344,10,1,1,med,85
"(10,9,(((7,8):2.432575702613533,((1,((2,3):0.13420580307851637,4):0.734786828387392):0.46057010088112993,((5,6):2.213756818564125)#H11:0.0::0.7598808295660465):0.9846837699081117):0.17979400440939006,#H11:6.2611138303949545::0.24011917043395345):0.3989538617944498);",300,4,1.0,0.9,2,1387.679577951,4,2,0.2552379466666667,10,1,1,med,84
"(((10,9):0.6225875282854655,((1,((2,(3,#H11:::0.31068981113417543):1.438004422309867):0.4888232736799294,(4)#H11:::0.6893101888658246):0.4019251921148194):0.6997528275119262,(5,6):1.8474713436371502):0.5747216703821186):2.68507869884123,8,7);",300,4,1.0,1.0,2,963.885363253,4,2,0.2714284066666668,10,1,1,med,78
"(7,8,(((((4,(3,#H11:::0.3498322921279232):0.7473703923267514):0.47908571379099274,(2)#H11:::0.6501677078720768):0.48188789902518736,1):0.7447754449293321,(6,5):2.0730280414275972):0.6575145905572456,(9,10):0.44478565949436866):2.5311315099043687);",300,4,0.5,0.7,2,1055.794626772,4,0,0.25619028333333344,10,1,1,med,85
"((9,10):0.552571725124887,(7,8):2.431276459879375,((5,6):2.1239447382471477,(((4,(3,#H11:::0.3724053707806303):0.852130499492733):0.31829009196113645,(2)#H11:::0.6275946292193697):0.5429544186112161,1):0.6636783556506395):0.6399632572601208);",300,8,0.5,0.7,2,1124.833079,4,0,0.2552379466666667,10,1,1,med,84
"(10,(((6,5):2.045360343531442,(1,((4,(3,#H11:::0.2430503572796292):2.699180948424844):0.32820839157247755,(2)#H11:::0.7569496427203708):0.5902056285507884):0.6829585278220289):0.6715291097644193,(8,7):2.544468960005764):0.6772497723626624,9);",300,4,0.0,1.0,2,935.152778871,4,0,0.2399998233333335,10,1,1,med,86
"(7,(8)#H11:::0.973824225171504,((9,10):0.4281759059537711,((6,5):2.108469108786824,((1,((3,4):0.21041300974179966,2):0.7142425999108979):0.7290442627678394,#H11:::0.026175774828495955):0.0):0.6725747607627327):3.0857502008659488);",300,8,0.0,0.7,2,754.923756056,4,0,0.25619028333333344,10,1,1,med,85
"((9,10):0.6771214688617514,(8,7):2.544533135647182,((6,5):2.044929503315297,(1,((4,(3)#H11:::0.503322557094647):0.5909181419564009,(2,#H11:::0.496677442905353):0.5909181419564009):0.6435236482594194):0.6829375899202941):0.671568980498663);",300,16,0.5,1.0,2,426.259763568,0,0,0.2399998233333335,10,1,1,med,86
"(9,((8,7):2.418849418984467,((5,6):2.3263668353313713,(((4,(3,(2)#H11:::0.7176545425679146):0.3110284129521449):1.0425892181757357,1):1.1206105615285588e-8,#H11:::0.28234545743208533):0.6128244793331122):0.6562035275158605):0.611557489334361,10);",300,4,1.0,1.0,2,577.205378134,4,2,0.26333313666666675,10,1,1,med,83
"(7,8,(((((4,3):0.18955412927352547,2):0.7264146992382808,1):0.5656998003591001,((6,5):2.149705559060275)#H11:1.7322288494910324e-7::0.7853166752670453):0.9196058438271851,((9,10):0.4478544956502096,#H11:9.926163547184098::0.21468332473295476):5.0181488736813225e-9):2.523716930581212);",300,8,0.0,0.9,2,533.452968751,4,0,0.25619028333333344,10,1,1,med,85
"((9,10):0.6745708171149019,((6,5):2.055742583070145,(1,((2,#H11:::0.4973273826944998):0.5961169017393808,(4,(3)#H11:::0.5026726173055002):0.5961169017393808):0.6398401375531252):0.6857488940327834):0.6690459593016215,(8,7):2.549973658718428);",300,4,0.0,0.9,2,883.955533971,0,0,0.2399998233333335,10,1,1,med,86
"(10,((8,7):2.5376964893825766,((6,5):2.044400707083793,((3,((2,4):0.0)#H11:0.0::0.7198005912649557):1.85174370503489,(1,#H11:0.011825403025150599::0.2801994087350444):0.0):0.6856749247684258):0.6724288269993844):0.6888063409663389,9);",300,4,0.5,0.9,2,761.997864822,6,2,0.2399998233333335,10,1,1,med,86
"(10,((7,8):2.5350132043090476,((5,6):2.0482557992516597,(((3,(4)#H11:::0.7493390003527173):0.36466755946950996,2):0.9854925707023627,(1,#H11:::0.2506609996472827):0.050536394967692404):0.6827732006303965):0.6647233713851941):0.6610372023139162,9);",300,16,1.0,0.7,2,210.977725297,4,0,0.2399998233333335,10,1,1,med,86
"(7,8,(((((2)#H11:::0.663130847913669,(4,(3,#H11:::0.33686915208633095):0.8365116365739811):0.47070490984524777):0.4933518584857987,1):0.7318072487608968,(6,5):2.07925929120162):0.6583431285488901,(9,10):0.44350935213903975):2.5099535458880613);",300,4,0.0,1.0,2,1631.546286102,4,0,0.25619028333333344,10,1,1,med,85
"(9,(((6,5):2.0166684242930213,(((3,(4)#H11:::0.9414894118536539):0.22564081288395849,2):0.7035706781541681,1):0.5731599669763702):0.6174174374434083,(7,8):2.418727412920632):0.5068254130565887,(10,#H11:::0.0585105881463461):0.0);",300,4,0.5,1.0,2,3099.60120462,4,0,0.27952365333333345,10,1,1,med,80
"(8,7,(((10,9):0.412433364818026,#H11:4.943293866239477::0.2457781027184353):0.1670917070928169,((1,((2,3):0.13870095225820817,4):0.7333465583603794):0.4551540924535942,((6,5):2.2125495605101957)#H11:0.0::0.7542218972815646):0.9858949142396204):2.4749083764103372);",300,8,1.0,0.9,2,673.71983385,4,2,0.2552379466666667,10,1,1,med,84
"(7,8,((10,9):0.4456130986777108,((6,5):2.0409440329114283,(1,((4,(3,#H11:::0.47073639615947777):0.5278393573424726):0.6394268686028992,(2)#H11:::0.5292636038405223):0.39236601132832816):0.7227615164287144):0.6560734665791361):2.4973771455598364);",300,4,1.0,0.7,2,1028.864238575,4,0,0.25619028333333344,10,1,1,med,85
"(10,9,((8,7):2.5502927701732423,(((1,((3,(2)#H11:::0.9410821388720608):0.18297762650363975,4):0.8612305042258984):0.7238209996946651,(6,5):2.0342471661114514):0.5623900070167579,#H11:::0.05891786112793917):0.12063226120270695):0.6778070145871792);",300,16,0.0,1.0,2,616.029308517,4,2,0.2399998233333333,10,1,1,med,86
