truenet,estnet,numgt,numprocs,probQR,propQuartets,whichSNaQ,runtime,netRF,majortreeRF,mean_gtee,ntaxa,nhybrids_true,nhybrids_est,ils,replicateid
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((((1,((5,6):2.613955162715263)#H11:0.03572887027249746::0.5513239194594979):1.4999566648947698,((2,(3,#H13:::0.42446217345263376):1.3932141342275934):0.720492942155174,(4)#H13:::0.5755378265473663):0.8933913967661208):0.6698807794139657,#H11:9.432596399215068::0.44867608054050206):0.20680360392723562,(7,8):3.1992156768331537):0.4606647298179835);",300,16,0.0,0.9,2,838.100045515,6,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((7,8):3.1484981270653103,((((2,(3,#H15:::0.40722483145408084):1.5059969680729977):0.6694909536741231,(4)#H15:::0.5927751685459192):0.25862553176122277,#H11:::0.3617509617604766):1.043257242443857,((6,5):2.0943302076362844,(1)#H11:::0.6382490382395234):1.1028099011562285):0.5234483388580484):0.45750236590319254);",300,16,0.0,0.7,2,922.491866093,4,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((7,8):3.1660543118427893,(((5,6):2.0518638169682553,(1)#H11:::0.6337551987310698):1.1204432099983412,(((4,#H13:::0.4907057508201817):0.9373456027732148,(2,(3)#H13:::0.5092942491798184):0.9373456027732148):0.47553502607546333,#H11:::0.3662448012689302):1.033234391816571):0.5194105761100939):0.4564516347820784);",300,16,0.33,1.0,2,468.280142962,0,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((8,7):3.1632292965853996,((((4,(3,#H11:::0.3031961648913276):9.242088666914977):0.4863006089949861,(2)#H11:::0.6968038351086724):0.36321043087232724,#H13:::0.3622921076497655):1.065244687433681,((5,6):2.060035479314613,(1)#H13:::0.6377078923502345):1.1137676917017167):0.5200277654801639):0.4579030867645376);",300,16,0.33,0.9,2,405.394946606,4,0,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,10,((7,8):3.223696027657929,((((2,(3,#H13:::0.41881319500869785):1.4182385994116364):0.6888028980808639,(4)#H13:::0.5811868049913022):0.3253169962915133,#H11:::0.38763060887011375):0.9550964186177563,((5,6):2.009727608939987,(1)#H11:::0.6123693911298862):1.1948656129752395):0.5197487135035715):0.4572636170934137);",300,16,0.33,0.7,2,419.226095164,4,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((8,(7)#H13:::0.9662347345022897):9.995688267889827,((((6,5):2.0531128848795746,(1)#H11:::0.6343051807820135):1.1187219103195765,(((2,3):0.1751371398285655,4):0.6448682761297423,#H11:::0.36569481921798647):1.035815915100805):0.14531682530773563,#H13:::0.033765265497710285):0.382789459757571):0.4498953919867694);",300,16,0.66,1.0,2,527.73407983,4,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((7,8):3.1537591683903425,((#H11:::0.361796239186201,((2,(3,#H17:::0.3799204455171391):1.769465490431887):0.6248037721481937,(4)#H17:::0.6200795544828609):0.2853756918793639):1.0565395448096746,((1)#H11:::0.6382037608137989,(5,6):2.0373557338978645):1.1121907625367682):0.5200952352346822):0.45600999762468847);",300,16,0.66,0.9,2,850.783914537,4,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,10,(((7,(8)#H13:::0.962236849570046):7.773306307391651,(((5,6):2.066627339536097,(1)#H11:::0.6410993412013368):1.1016055435678063,(#H11:::0.35890065879866323,(4,(3,2):0.17447730060673744):0.5992788722027462):1.0693588237317788):0.5137427225904887):0.26954644778037656,#H13:::0.037763150429954005):0.19137535876645786);",300,16,0.66,0.7,2,440.968004013,4,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((7,8):3.166060317265857,((#H13:::0.3665360561144256,((2,(3,#H11:::0.3825046438866729):1.7597145301633081):0.6330916826384152,(4)#H11:::0.6174953561133272):0.2996511139845068):1.031903940010886,((5,6):2.051225903283613,(1)#H13:::0.6334639438855745):1.1213527920042456):0.5194096544329128):0.4564499585743288);",300,16,1.0,1.0,2,821.084716413,4,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,(((1,((5,6):2.6858683787006434)#H13:0.0::0.6651872152258648):1.023480259067391,((2,(3,#H11:::0.36910805577131295):1.9671935608580169):0.6146861341466922,(4)#H11:::0.6308919442286871):0.9445475584949445):0.9200675616520325,((7,8):3.1783877199905004,#H13:9.937783628330234::0.33481278477413523):0.019329491030163404):0.45758030444344816);",300,16,1.0,0.9,2,531.856436937,8,2,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,10,((((1,((5,6):2.691340758218579)#H11:1.6672167475582665e-7::0.663832889698352):1.0182617583563314,((2,#H13:::0.4962404614077301):0.932773077080072,(4,(3)#H13:::0.50375953859227):0.932773077080072):1.110280960844511):0.9223472671604452,(7,8):3.170030356519797):0.0,#H11:9.999410579252322::0.33616711030164803):0.46200019785362506);",300,16,1.0,0.7,2,326.819192819,4,0,0.18666650333333332,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,((8,7):2.857212139134653,((((2,(3)#H13:::0.5927687700594296):0.6346614598206899,(4,#H13:::0.40723122994057037):0.6346614598206899):0.6824138505386852,(1)#H11:::0.5422733418259336):0.6107074766487413,((5,6):1.2830435863904546,#H11:::0.4577266581740664):1.6928434624270126):0.5752857265972916):0.7198282968476224,10);",1000,16,0.0,1.0,1,1798.739859405,0,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((((6,5):1.2831754844806715,#H11:::0.4577357659241209):1.692489759554881,(((2,3):0.2084014648893784,4):0.7882487828772953,(1)#H11:::0.5422642340758791):0.6107506113575235):0.5414892575778802,((8,7):2.88781160148929)#H15:0.0::0.9615084047645143):0.7910265655321501,9,(10,#H15:0.05468543257896708::0.0384915952354857):9.826759187403113);",1000,16,0.0,1.0,2,565.553932477,4,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,(((1,((5,6):2.437892231746191)#H13:0.0067017454551687285::0.674333190718127):0.8164924152371905,((2,(3,#H11:::0.23533881556609548):1.8156874805848116):0.433404484973151,(4)#H11:::0.7646611844339045):0.8938729247191495):1.0106833233319783,((8,7):2.8029565108379346,#H13:5.213806318819153::0.32566680928187297):0.04424596854387397):0.7138134601339571,10);",1000,16,0.0,0.9,2,504.151065964,8,2,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,(((1,((5,6):2.3288581872906398)#H11:0.0::0.6818216452153114):0.81138154231402,((4,(3)#H13:::0.40724299787878143):0.6322668024154624,(2,#H13:::0.5927570021212185):0.6322668024154624):0.9733575239370723):1.0089148293206907,((7,8):2.868155319470321,#H11:3.498197826375027::0.31817835478468864):0.05012456022503883):0.711918406171132);",1000,16,0.0,0.7,2,381.48715185,4,2,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,((7,8):2.8572215315932987,((((2,(3)#H13:::0.59276719476107):0.6346592735747011,(4,#H13:::0.40723280523893):0.6346592735747011):0.6824153588488578,(1)#H11:::0.5422740386543093):0.6107080994705717,((6,5):1.283046769108466,#H11:::0.45772596134569066):1.6928403934629044):0.5752835145147206):0.7198288667245497,10);",1000,16,0.33,1.0,2,416.283268974,0,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,(9)#H13:::0.9501741468875138,((8,7):2.8451476879535726,(#H13:::0.04982585311248627,(((5,6):1.2823765696349538,#H11:::0.45891403452400237):1.6866320858258566,(((2,3):0.20798197608543809,4):0.7881200466583361,(1)#H11:::0.5410859654759976):0.6089548530482273):0.001067860627612639):0.6002479742288009):0.8207203058717794);",1000,16,0.33,0.9,2,503.204197825,4,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((((3,2):0.20695083233639003,4):0.8149285100204513,(1)#H11:::0.5435291745841089):0.5936929109847076,((5,6):1.272736540873859,#H11:::0.45647082541589107):1.7017807968964223):0.5623900676665314,(9,(10)#H13:::0.9824532439716537):0.7553950943543409,(#H13:::0.01754675602834631,(7,8):0.32329966266224064):2.5181301663414124);",1000,16,0.33,0.7,2,594.903984983,4,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((7,8):2.8393660945646104,(#H13:::0.15481939355002244,(((4,(3,2):0.2082473867010551):0.7881319374472165,(1)#H11:::0.5421492046201822):0.6113084532777995,((6,5):1.2827059474716447,#H11:::0.45785079537981777):1.6934848303027519):0.3791316908920369):0.2158967708947187):0.9919560748868199,10,(9)#H13:::0.8451806064499776);",1000,16,0.66,1.0,2,566.850532812,4,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,((((1)#H11:::0.5418167325807652,((2,(3,#H13:::0.2051758156971691):2.9448069961202004):0.4074095337184763,(4)#H13:::0.7948241843028309):0.6316476743420335):0.6100930233446153,((5,6):1.2926773227154325,#H11:::0.4581832674192348):1.6899933304137873):0.5740041150181961,(7,8):2.8651063510697865):0.7240378691624333,10);",1000,16,0.66,0.9,2,796.265346719,4,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((((1)#H15:::0.544196858933581,((2,3):0.20496013801175988,4):0.7718707867143065):0.6347565913488468,((5,6):1.2722893927272063,#H15:::0.4558031410664189):1.7065922722432285):0.5594842945981204,((7,8):2.7181058786220946,#H11:::0.3173997605422251):0.12250082937513909):1.4832205731408725,9,(10)#H11:::0.6826002394577749);",1000,16,0.66,0.7,2,679.443725936,4,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,((8,7):2.8572175908936663,((((2,(3)#H13:::0.5927682829398555):0.6346599375024816,(4,#H13:::0.40723171706014444):0.6346599375024816):0.6824163924130491,(1)#H11:::0.5422752969797657):0.6107053424496021,((5,6):1.2830379227135305,#H11:::0.45772470302023427):1.6928590354648085):0.5752856703031677):0.71982848826697,10);",1000,16,1.0,1.0,2,760.169148591,0,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,10,((8,7):2.8263761257056164,((((2,(3,#H13:::0.1961299748044425):6.911666696153867):0.4028204456935408,(4)#H13:::0.8038700251955575):0.6311281246415936,(1)#H11:::0.5398881075213097):0.6122378802454858,((6,5):1.2875934120854784,#H11:::0.46011189247869033):1.6706524542118655):0.5763866158443551):0.7217585050676467);",1000,16,1.0,0.9,2,546.173392103,4,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((7,8):2.8809618794231633,((((2,(3)#H13:::0.5958263906528001):0.6185379993549291,(4,#H13:::0.4041736093472):0.6185379993549291):0.7060275660047131,(1)#H11:::0.5489252823645908):0.5889510533100953,((5,6):1.2615912364516064,#H11:::0.4510747176354092):1.7361121484820763):0.5717649605448225):0.7266178644261171);",1000,16,1.0,0.7,2,680.090161368,0,4,0.20679303796203796,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((4,#H11:::0.5184029581181571):0.5899023167751617,((((7,8):2.645610950084535,(9,10):0.5862256456872234):0.6309427010532034,((5,6):1.1475974600039973,#H13:::0.42388050808729816):1.760754716591243):0.49124043360971353,(1)#H13:::0.5761194919127018):0.7381703933680958,((3)#H11:::0.48159704188184294,2):0.5899023167751617);",3000,16,0.0,1.0,1,1866.856156015,0,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((((6,5):1.151659477605833,#H11:::0.42444355170824694):1.754759186007747,(((9,10):0.35229602798698373,((8,7):2.344309685288995)#H15:1.2319019959839803::0.7228226066144803):0.9842099857752616,#H15:2.3429443635984595::0.27717739338551967):0.015574777290550849):0.4921520763879981,(1)#H11:::0.575556448291753):0.8550240387029163,(3,4):0.13716575136043144,2);",3000,16,0.0,1.0,2,405.149513564,4,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((2,#H15:::0.48313197761586585):0.5958749466628286,(4,(3)#H15:::0.5168680223841341):0.5958749466628286):0.7317423003178124,(((7,8):2.6454077502968842,(9,10):0.5929165768878656):0.6312297207181385,((5,6):1.1461552131410313,#H13:::0.4244334743406565):1.762356233921359):0.4959087071395146,(1)#H13:::0.5755665256593435);",3000,16,0.0,0.9,2,514.054325863,0,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((4,(3,(2)#H11:::0.5804582547657537):0.4705340986217502):0.668606242303858,#H11:::0.41954174523424625):0.016531142368689414,(((7,8):2.6434470736940585,(9,10):0.5869176408823544):0.6333780411778319,((6,5):1.7538144597088379,(1)#H13:::0.640917473371633):0.8460434172320889):0.9302443199665892,#H13:::0.35908252662836704);",3000,16,0.0,0.7,2,350.183199657,4,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(1,(((4,#H13:::0.5184087311616343):0.5897270126402185,(2,(3)#H13:::0.48159126883836556):0.5897270126402185):0.9498944568878076,((8,7):2.6495501099685943,((10,9):0.5901632058937191,#H11:9.999289538123001::0.2874252070127319):0.0):1.0098897071296622):0.6744031363708902,((6,5):2.318751817495737)#H11:0.0::0.7125747929872681);",3000,16,0.33,1.0,2,490.558994158,4,0,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((((10,9):0.5906501392054196,(8,7):2.645431760374789):0.6310988068193446,((1)#H15:::0.5761227042160358,((4,#H19:::0.5200461437496436):0.5880427699453734,((3)#H19:::0.47995385625035647,2):0.5880427699453734):0.7358541246039269):0.49160323718281884):1.7589198980844178,(5,6):1.146943217270933,#H15:::0.42387729578396416);",3000,16,0.33,0.9,2,627.073116315,0,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((((6,5):1.150561043583186,#H13:::0.4255696537796868):1.7605987871996336,((10,9):0.5883563018536218,(7,8):2.6446454447423857):0.6307814364001931):0.49229358168537257,(1)#H13:::0.5744303462203132,((2,(3)#H17:::0.48563665494570274):0.5943128970291466,(4,#H17:::0.5143633450542974):0.5943128970291466):0.7349688717410641);",3000,16,0.33,0.7,2,509.330973852,0,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(3,(4,(((((9,10):0.5878829669768575,(7,8):2.6448815366963823):0.6305396449952678,((5,6):1.148844492154602,#H13:::0.42452124880574266):1.760631187624289):0.4928264159513396,(1)#H13:::0.5754787511942574):0.6438791923565578,(2)#H11:::0.6774037918463411):0.3839675921014696):1.1253527844061206,#H11:::0.32259620815365886);",3000,16,0.66,1.0,2,425.172326243,4,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((1)#H11:::0.5761001284649694,(((10,9):0.5857338205907293,(7,8):2.6522122735699005):0.6329152883766969,((5,6):1.1455686522878437,#H11:::0.42389987153503056):1.7591901645498045):0.48811004577708145,((2,(3,#H15:::0.325652609168227):1.2833484279615097):0.36030207337699827,(4)#H15:::0.674347390831773):0.6448893804984458);",3000,16,0.66,0.9,2,517.99858098,4,4,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((4,3):0.12385336474708426,2):0.9270036488399894,(((5,6):1.1343976313288113,#H13:::0.41937022778130273):1.7873048641846079,(((9,10):0.5649071282883456,((8,7):0.6760550780451494)#H11:2.8791405103530523::0.9684602583360757):0.6609712427757275,#H11:7.003995041478161::0.031539741663924245):0.0):0.48033273476408833,(1)#H13:::0.5806297722186973);",3000,16,0.66,0.7,2,397.306764431,4,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((2)#H13:::0.8565926363168577,(4,(3,#H13:::0.14340736368314227):0.004513181893491841):0.16144438309850007):0.8346287350815733,(((6,5):1.140377207304731,#H11:::0.4226081659865729):1.7729268134439706,((7,8):2.6456566009888554,(9,10):0.5863134800713468):0.630909844070184):0.4896470354899825,(1)#H11:::0.5773918340134271);",3000,16,1.0,1.0,2,449.150920592,4,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((2,#H13:::0.4799420650709403):0.5848575309206371,(4,(3)#H13:::0.5200579349290596):0.5848575309206371):0.7521642114963625,(((7,8):2.642295252020352,(9,10):0.5821762022319855):0.6355529070468666,((6,5):1.1385066450281642,#H11:::0.4218568832344234):1.7759766956375238):0.4840074762074447,(1)#H11:::0.5781431167655766);",3000,16,1.0,0.9,2,521.381157326,0,2,0.2284283936666667,10,2,2,med,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((((4,(3,#H11:::0.23451728976656347):2.8102117236007924):0.34068758537820565,(2)#H11:::0.7654827102334365):0.9041728926189853,((10,9):0.5774582474557405,((8,7):2.637322987296928,#H13:5.525471214014882::0.2857469447588333):0.0):0.9996363223522519):0.65789740813879,((6,5):2.3974907401720724)#H13:0.0020935698666300247::0.7142530552411668,1);",3000,16,1.0,0.7,2,453.814218658,8,0,0.2284283936666667,10,2,2,med,1
